Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2023-02-20 19:30:00+00:00,24.555499792099
2023-02-20 19:45:00+00:00,24.57783305644989
2023-02-20 20:00:00+00:00,24.60016632080078
2023-02-20 20:15:00+00:00,24.642041444778442
2023-02-20 20:30:00+00:00,24.683916568756104
2023-02-20 20:45:00+00:00,24.725791692733765
2023-02-20 21:00:00+00:00,24.767666816711426
2023-02-20 21:15:00+00:00,24.767666816711426
2023-02-20 21:30:00+00:00,24.767666816711426
2023-02-20 21:45:00+00:00,24.767666816711426
2023-02-20 22:00:00+00:00,24.767666816711426
2023-02-20 22:15:00+00:00,24.756500124931335
2023-02-20 22:30:00+00:00,24.745333433151245
2023-02-20 22:45:00+00:00,24.734166741371155
2023-02-20 23:00:00+00:00,24.723000049591064
2023-02-20 23:15:00+00:00,24.750916719436646
2023-02-20 23:30:00+00:00,24.778833389282227
2023-02-20 23:45:00+00:00,24.806750059127808
2023-02-21 00:00:00+00:00,24.83466672897339
2023-02-21 00:15:00+00:00,24.86816668510437
2023-02-21 00:30:00+00:00,24.90166664123535
2023-02-21 00:45:00+00:00,24.935166597366333
2023-02-21 01:00:00+00:00,24.968666553497314
2023-02-21 01:15:00+00:00,24.83466649055481
2023-02-21 01:30:00+00:00,24.700666427612305
2023-02-21 01:45:00+00:00,24.5666663646698
2023-02-21 02:00:00+00:00,24.432666301727295
2023-02-21 02:15:00+00:00,24.150707960128784
2023-02-21 02:30:00+00:00,23.868749618530273
2023-02-21 02:45:00+00:00,23.586791276931763
2023-02-21 03:00:00+00:00,23.304832935333252
2023-02-21 03:15:00+00:00,23.374624729156494
2023-02-21 03:30:00+00:00,23.444416522979736
2023-02-21 03:45:00+00:00,23.51420831680298
2023-02-21 04:00:00+00:00,23.58400011062622
2023-02-21 04:15:00+00:00,23.637041687965393
2023-02-21 04:30:00+00:00,23.690083265304565
2023-02-21 04:45:00+00:00,23.743124842643738
2023-02-21 05:00:00+00:00,23.79616641998291
2023-02-21 05:15:00+00:00,21.883874773979187
2023-02-21 05:30:00+00:00,19.971583127975464
2023-02-21 05:45:00+00:00,18.05929148197174
2023-02-21 06:00:00+00:00,16.146999835968018
2023-02-21 06:15:00+00:00,12.110249876976013
2023-02-21 06:30:00+00:00,8.073499917984009
2023-02-21 06:45:00+00:00,4.036749958992004
2023-02-21 07:00:00+00:00,0.0
2023-02-21 07:15:00+00:00,0.0
2023-02-21 07:30:00+00:00,0.0
