Timestamp,Bren Hall HVAC Elec Meter hvac elec power
2022-01-19T01:00:00-08:00 Los_Angeles,0kW
2022-01-19T02:00:00-08:00 Los_Angeles,0kW
2022-01-19T03:00:00-08:00 Los_Angeles,6.7223334312438965kW
2022-01-19T04:00:00-08:00 Los_Angeles,0kW
2022-01-19T05:00:00-08:00 Los_Angeles,2.5124999545514584kW
2022-01-19T06:00:00-08:00 Los_Angeles,3.305333375930786kW
2022-01-19T07:00:00-08:00 Los_Angeles,50.618498876690865kW
2022-01-19T08:00:00-08:00 Los_Angeles,87.6583309173584kW
2022-01-19T09:00:00-08:00 Los_Angeles,89.27749824523926kW
2022-01-19T10:00:00-08:00 Los_Angeles,85.65949821472168kW
2022-01-19T11:00:00-08:00 Los_Angeles,88.9648323059082kW
2022-01-19T12:00:00-08:00 Los_Angeles,89.14349746704102kW
2022-01-19T13:00:00-08:00 Los_Angeles,88.30599594116211kW
2022-01-19T14:00:00-08:00 Los_Angeles,87.65832901000977kW
2022-01-19T15:00:00-08:00 Los_Angeles,87.28983306884766kW
2022-01-19T16:00:00-08:00 Los_Angeles,77.39616584777832kW
2022-01-19T17:00:00-08:00 Los_Angeles,54.79483222961426kW
2022-01-19T18:00:00-08:00 Los_Angeles,43.81800079345703kW
2022-01-19T19:00:00-08:00 Los_Angeles,30.52966594696045kW
2022-01-19T20:00:00-08:00 Los_Angeles,27.592833042144775kW
2022-01-19T21:00:00-08:00 Los_Angeles,26.598999977111816kW
2022-01-19T22:00:00-08:00 Los_Angeles,16.247499465942383kW
2022-01-19T23:00:00-08:00 Los_Angeles,0kW
2022-01-20T00:00:00-08:00 Los_Angeles,0kW
2022-01-20T01:00:00-08:00 Los_Angeles,0kW
2022-01-20T02:00:00-08:00 Los_Angeles,0kW
2022-01-20T03:00:00-08:00 Los_Angeles,0kW
2022-01-20T04:00:00-08:00 Los_Angeles,0kW
2022-01-20T05:00:00-08:00 Los_Angeles,0kW
2022-01-20T06:00:00-08:00 Los_Angeles,0kW
2022-01-20T07:00:00-08:00 Los_Angeles,28.899333000183105kW
2022-01-20T08:00:00-08:00 Los_Angeles,28.039499759674072kW
2022-01-20T09:00:00-08:00 Los_Angeles,25.750333309173584kW
2022-01-20T10:00:00-08:00 Los_Angeles,25.247832775115967kW
2022-01-20T11:00:00-08:00 Los_Angeles,25.59399938583374kW
2022-01-20T12:00:00-08:00 Los_Angeles,25.571666717529297kW
2022-01-20T13:00:00-08:00 Los_Angeles,25.292500019073486kW
2022-01-20T14:00:00-08:00 Los_Angeles,24.644833087921143kW
2022-01-20T15:00:00-08:00 Los_Angeles,24.968666553497314kW
2022-01-20T16:00:00-08:00 Los_Angeles,24.633666515350342kW
2022-01-20T17:00:00-08:00 Los_Angeles,24.26516580581665kW
2022-01-20T18:00:00-08:00 Los_Angeles,23.918999671936035kW
2022-01-20T19:00:00-08:00 Los_Angeles,23.75149917602539kW
2022-01-20T20:00:00-08:00 Los_Angeles,23.662166595458984kW
2022-01-20T21:00:00-08:00 Los_Angeles,23.23783302307129kW
2022-01-20T22:00:00-08:00 Los_Angeles,14.940999507904053kW
2022-01-20T23:00:00-08:00 Los_Angeles,0kW
2022-01-21T00:00:00-08:00 Los_Angeles,0kW
2022-01-21T01:00:00-08:00 Los_Angeles,0kW
2022-01-21T02:00:00-08:00 Los_Angeles,0kW
2022-01-21T03:00:00-08:00 Los_Angeles,0kW
2022-01-21T04:00:00-08:00 Los_Angeles,0kW
2022-01-21T05:00:00-08:00 Los_Angeles,0kW
2022-01-21T06:00:00-08:00 Los_Angeles,0kW
2022-01-21T07:00:00-08:00 Los_Angeles,22.143499553203583kW
2022-01-21T08:00:00-08:00 Los_Angeles,23.863165855407715kW
2022-01-21T09:00:00-08:00 Los_Angeles,23.461166858673096kW
2022-01-21T10:00:00-08:00 Los_Angeles,23.695666313171387kW
2022-01-21T11:00:00-08:00 Los_Angeles,24.142333030700684kW
2022-01-21T12:00:00-08:00 Los_Angeles,24.488499641418457kW
2022-01-21T13:00:00-08:00 Los_Angeles,24.700666427612305kW
2022-01-21T14:00:00-08:00 Los_Angeles,24.823500156402588kW
2022-01-21T15:00:00-08:00 Los_Angeles,24.84583282470703kW
2022-01-21T16:00:00-08:00 Los_Angeles,24.644833087921143kW
2022-01-21T17:00:00-08:00 Los_Angeles,24.276333332061768kW
2022-01-21T18:00:00-08:00 Los_Angeles,24.119999408721924kW
2022-01-21T19:00:00-08:00 Los_Angeles,23.829666137695312kW
2022-01-21T20:00:00-08:00 Los_Angeles,23.673333168029785kW
2022-01-21T21:00:00-08:00 Los_Angeles,23.52816677093506kW
2022-01-21T22:00:00-08:00 Los_Angeles,15.119666576385498kW
2022-01-21T23:00:00-08:00 Los_Angeles,0kW
2022-01-22T00:00:00-08:00 Los_Angeles,0kW
2022-01-22T01:00:00-08:00 Los_Angeles,0kW
2022-01-22T02:00:00-08:00 Los_Angeles,0kW
2022-01-22T03:00:00-08:00 Los_Angeles,0kW
2022-01-22T04:00:00-08:00 Los_Angeles,0kW
2022-01-22T05:00:00-08:00 Los_Angeles,0kW
2022-01-22T06:00:00-08:00 Los_Angeles,0kW
2022-01-22T07:00:00-08:00 Los_Angeles,0kW
2022-01-22T08:00:00-08:00 Los_Angeles,2.3338332176208496kW
2022-01-22T09:00:00-08:00 Los_Angeles,0.35733333230018616kW
2022-01-22T10:00:00-08:00 Los_Angeles,2.0881666615605354kW
2022-01-22T11:00:00-08:00 Los_Angeles,0kW
2022-01-22T12:00:00-08:00 Los_Angeles,2.512499988079071kW
2022-01-22T13:00:00-08:00 Los_Angeles,1.8201665878295898kW
2022-01-22T14:00:00-08:00 Los_Angeles,2.0211666226387024kW
2022-01-22T15:00:00-08:00 Los_Angeles,0kW
2022-01-22T16:00:00-08:00 Los_Angeles,4.064666509628296kW
2022-01-22T17:00:00-08:00 Los_Angeles,0kW
2022-01-22T18:00:00-08:00 Los_Angeles,0kW
2022-01-22T19:00:00-08:00 Los_Angeles,0kW
2022-01-22T20:00:00-08:00 Los_Angeles,0kW
2022-01-22T21:00:00-08:00 Los_Angeles,0kW
2022-01-22T22:00:00-08:00 Los_Angeles,2.009999990463257kW
2022-01-22T23:00:00-08:00 Los_Angeles,0kW
2022-01-23T00:00:00-08:00 Los_Angeles,3.193666696548462kW
2022-01-23T01:00:00-08:00 Los_Angeles,2.3003333434462547kW
2022-01-23T02:00:00-08:00 Los_Angeles,0kW
2022-01-23T03:00:00-08:00 Los_Angeles,0kW
2022-01-23T04:00:00-08:00 Los_Angeles,0kW
2022-01-23T05:00:00-08:00 Los_Angeles,0kW
2022-01-23T06:00:00-08:00 Los_Angeles,0kW
2022-01-23T07:00:00-08:00 Los_Angeles,0kW
2022-01-23T08:00:00-08:00 Los_Angeles,0kW
2022-01-23T09:00:00-08:00 Los_Angeles,0kW
2022-01-23T10:00:00-08:00 Los_Angeles,0kW
2022-01-23T11:00:00-08:00 Los_Angeles,0kW
2022-01-23T12:00:00-08:00 Los_Angeles,0kW
2022-01-23T13:00:00-08:00 Los_Angeles,0kW
2022-01-23T14:00:00-08:00 Los_Angeles,0kW
2022-01-23T15:00:00-08:00 Los_Angeles,0kW
2022-01-23T16:00:00-08:00 Los_Angeles,0kW
2022-01-23T17:00:00-08:00 Los_Angeles,0kW
2022-01-23T18:00:00-08:00 Los_Angeles,0kW
2022-01-23T19:00:00-08:00 Los_Angeles,0kW
2022-01-23T20:00:00-08:00 Los_Angeles,0kW
2022-01-23T21:00:00-08:00 Los_Angeles,0kW
2022-01-23T22:00:00-08:00 Los_Angeles,0kW
2022-01-23T23:00:00-08:00 Los_Angeles,0kW
2022-01-24T00:00:00-08:00 Los_Angeles,0kW
2022-01-24T01:00:00-08:00 Los_Angeles,0kW
2022-01-24T02:00:00-08:00 Los_Angeles,0kW
2022-01-24T03:00:00-08:00 Los_Angeles,0kW
2022-01-24T04:00:00-08:00 Los_Angeles,0kW
2022-01-24T05:00:00-08:00 Los_Angeles,0kW
2022-01-24T06:00:00-08:00 Los_Angeles,0kW
2022-01-24T07:00:00-08:00 Los_Angeles,29.30133318901062kW
2022-01-24T08:00:00-08:00 Los_Angeles,27.615166187286377kW
2022-01-24T09:00:00-08:00 Los_Angeles,26.44266653060913kW
2022-01-24T10:00:00-08:00 Los_Angeles,24.700665950775146kW
2022-01-24T11:00:00-08:00 Los_Angeles,25.191999435424805kW
2022-01-24T12:00:00-08:00 Los_Angeles,25.06916618347168kW
2022-01-24T13:00:00-08:00 Los_Angeles,24.901666164398193kW
2022-01-24T14:00:00-08:00 Los_Angeles,24.84583330154419kW
2022-01-24T15:00:00-08:00 Los_Angeles,24.957499504089355kW
2022-01-24T16:00:00-08:00 Los_Angeles,24.957499504089355kW
2022-01-24T17:00:00-08:00 Los_Angeles,24.823500156402588kW
2022-01-24T18:00:00-08:00 Los_Angeles,24.410333156585693kW
2022-01-24T19:00:00-08:00 Los_Angeles,24.008333206176758kW
2022-01-24T20:00:00-08:00 Los_Angeles,23.874333381652832kW
2022-01-24T21:00:00-08:00 Los_Angeles,23.963666439056396kW
2022-01-24T22:00:00-08:00 Los_Angeles,15.063833236694336kW
2022-01-24T23:00:00-08:00 Los_Angeles,0kW
2022-01-25T00:00:00-08:00 Los_Angeles,0kW
2022-01-25T01:00:00-08:00 Los_Angeles,0kW
2022-01-25T02:00:00-08:00 Los_Angeles,0kW
2022-01-25T03:00:00-08:00 Los_Angeles,0.17866666615009308kW
2022-01-25T04:00:00-08:00 Los_Angeles,0kW
2022-01-25T05:00:00-08:00 Los_Angeles,0kW
2022-01-25T06:00:00-08:00 Los_Angeles,0kW
2022-01-25T07:00:00-08:00 Los_Angeles,23.57283306121826kW
2022-01-25T08:00:00-08:00 Los_Angeles,24.131165981292725kW
2022-01-25T09:00:00-08:00 Los_Angeles,23.47233247756958kW
2022-01-25T10:00:00-08:00 Los_Angeles,22.74649953842163kW
2022-01-25T11:00:00-08:00 Los_Angeles,23.963666439056396kW
2022-01-25T12:00:00-08:00 Los_Angeles,24.153499603271484kW
2022-01-25T13:00:00-08:00 Los_Angeles,24.119999885559082kW
2022-01-25T14:00:00-08:00 Los_Angeles,24.10883331298828kW
2022-01-25T15:00:00-08:00 Los_Angeles,24.388000011444092kW
2022-01-25T16:00:00-08:00 Los_Angeles,24.432666301727295kW
2022-01-25T17:00:00-08:00 Los_Angeles,24.131166458129883kW
2022-01-25T18:00:00-08:00 Los_Angeles,23.75149917602539kW
2022-01-25T19:00:00-08:00 Los_Angeles,23.449999809265137kW
2022-01-25T20:00:00-08:00 Los_Angeles,23.561666011810303kW
2022-01-25T21:00:00-08:00 Los_Angeles,23.438833236694336kW
2022-01-25T22:00:00-08:00 Los_Angeles,12.875166535377502kW
2022-01-25T23:00:00-08:00 Los_Angeles,0kW
2022-01-26T00:00:00-08:00 Los_Angeles,0kW
2022-01-26T01:00:00-08:00 Los_Angeles,0kW
2022-01-26T02:00:00-08:00 Los_Angeles,0kW
2022-01-26T03:00:00-08:00 Los_Angeles,0kW
2022-01-26T04:00:00-08:00 Los_Angeles,0kW
2022-01-26T05:00:00-08:00 Los_Angeles,0kW
2022-01-26T06:00:00-08:00 Los_Angeles,0kW
2022-01-26T07:00:00-08:00 Los_Angeles,23.148500442504883kW
2022-01-26T08:00:00-08:00 Los_Angeles,23.56166648864746kW
2022-01-26T09:00:00-08:00 Los_Angeles,23.10383367538452kW
2022-01-26T10:00:00-08:00 Los_Angeles,23.137332916259766kW
2022-01-26T11:00:00-08:00 Los_Angeles,23.5393328666687kW
2022-01-26T12:00:00-08:00 Los_Angeles,23.885499954223633kW
2022-01-26T13:00:00-08:00 Los_Angeles,23.785000324249268kW
2022-01-26T14:00:00-08:00 Los_Angeles,23.818499088287354kW
2022-01-26T15:00:00-08:00 Los_Angeles,23.762666702270508kW
2022-01-26T16:00:00-08:00 Los_Angeles,23.863165855407715kW
2022-01-26T17:00:00-08:00 Los_Angeles,23.438832759857178kW
2022-01-26T18:00:00-08:00 Los_Angeles,23.47233247756958kW
2022-01-26T19:00:00-08:00 Los_Angeles,23.53933334350586kW
2022-01-26T20:00:00-08:00 Los_Angeles,23.394166469573975kW
2022-01-26T21:00:00-08:00 Los_Angeles,23.126166343688965kW
2022-01-26T22:00:00-08:00 Los_Angeles,15.2090003490448kW
2022-01-26T23:00:00-08:00 Los_Angeles,0kW
2022-01-27T00:00:00-08:00 Los_Angeles,0kW
2022-01-27T01:00:00-08:00 Los_Angeles,0kW
2022-01-27T02:00:00-08:00 Los_Angeles,0kW
2022-01-27T03:00:00-08:00 Los_Angeles,0kW
2022-01-27T04:00:00-08:00 Los_Angeles,0kW
2022-01-27T05:00:00-08:00 Los_Angeles,0kW
2022-01-27T06:00:00-08:00 Los_Angeles,0kW
2022-01-27T07:00:00-08:00 Los_Angeles,23.673333883285522kW
2022-01-27T08:00:00-08:00 Los_Angeles,23.126166343688965kW
2022-01-27T09:00:00-08:00 Los_Angeles,22.757667064666748kW
2022-01-27T10:00:00-08:00 Los_Angeles,22.891666412353516kW
2022-01-27T11:00:00-08:00 Los_Angeles,23.371833324432373kW
2022-01-27T12:00:00-08:00 Los_Angeles,23.24899959564209kW
2022-01-27T13:00:00-08:00 Los_Angeles,23.405332565307617kW
2022-01-27T14:00:00-08:00 Los_Angeles,23.394166946411133kW
2022-01-27T15:00:00-08:00 Los_Angeles,23.360666751861572kW
2022-01-27T16:00:00-08:00 Los_Angeles,23.59516668319702kW
2022-01-27T17:00:00-08:00 Los_Angeles,23.48349952697754kW
2022-01-27T18:00:00-08:00 Los_Angeles,23.427666187286377kW
2022-01-27T19:00:00-08:00 Los_Angeles,23.159666538238525kW
2022-01-27T20:00:00-08:00 Los_Angeles,23.10383367538452kW
2022-01-27T21:00:00-08:00 Los_Angeles,23.00333309173584kW
2022-01-27T22:00:00-08:00 Los_Angeles,14.740000009536743kW
2022-01-27T23:00:00-08:00 Los_Angeles,0kW
2022-01-28T00:00:00-08:00 Los_Angeles,0kW
2022-01-28T01:00:00-08:00 Los_Angeles,0kW
2022-01-28T02:00:00-08:00 Los_Angeles,0kW
2022-01-28T03:00:00-08:00 Los_Angeles,0kW
2022-01-28T04:00:00-08:00 Los_Angeles,0kW
2022-01-28T05:00:00-08:00 Los_Angeles,0kW
2022-01-28T06:00:00-08:00 Los_Angeles,0kW
2022-01-28T07:00:00-08:00 Los_Angeles,21.97599971294403kW
2022-01-28T08:00:00-08:00 Los_Angeles,23.461166381835938kW
2022-01-28T09:00:00-08:00 Los_Angeles,22.914000034332275kW
2022-01-28T10:00:00-08:00 Los_Angeles,22.456167221069336kW
2022-01-28T11:00:00-08:00 Los_Angeles,23.014500617980957kW
2022-01-28T12:00:00-08:00 Los_Angeles,23.04800033569336kW
2022-01-28T13:00:00-08:00 Los_Angeles,23.137333393096924kW
2022-01-28T14:00:00-08:00 Los_Angeles,23.472333908081055kW
2022-01-28T15:00:00-08:00 Los_Angeles,23.639833450317383kW
2022-01-28T16:00:00-08:00 Los_Angeles,23.751500129699707kW
2022-01-28T17:00:00-08:00 Los_Angeles,23.56166648864746kW
2022-01-28T18:00:00-08:00 Los_Angeles,23.394166946411133kW
2022-01-28T19:00:00-08:00 Los_Angeles,23.137333869934082kW
2022-01-28T20:00:00-08:00 Los_Angeles,23.01449966430664kW
2022-01-28T21:00:00-08:00 Los_Angeles,23.0145001411438kW
2022-01-28T22:00:00-08:00 Los_Angeles,15.075000047683716kW
2022-01-28T23:00:00-08:00 Los_Angeles,0kW
2022-01-29T00:00:00-08:00 Los_Angeles,0kW
2022-01-29T01:00:00-08:00 Los_Angeles,0kW
2022-01-29T02:00:00-08:00 Los_Angeles,0kW
2022-01-29T03:00:00-08:00 Los_Angeles,0kW
2022-01-29T04:00:00-08:00 Los_Angeles,0kW
2022-01-29T05:00:00-08:00 Los_Angeles,0kW
2022-01-29T06:00:00-08:00 Los_Angeles,0kW
2022-01-29T07:00:00-08:00 Los_Angeles,0kW
2022-01-29T08:00:00-08:00 Los_Angeles,0kW
2022-01-29T09:00:00-08:00 Los_Angeles,0kW
2022-01-29T10:00:00-08:00 Los_Angeles,0kW
2022-01-29T11:00:00-08:00 Los_Angeles,0kW
2022-01-29T12:00:00-08:00 Los_Angeles,0kW
2022-01-29T13:00:00-08:00 Los_Angeles,0kW
2022-01-29T14:00:00-08:00 Los_Angeles,1.965333342552185kW
2022-01-29T15:00:00-08:00 Los_Angeles,1.0049999952316284kW
2022-01-29T16:00:00-08:00 Los_Angeles,1.0049999952316284kW
2022-01-29T17:00:00-08:00 Los_Angeles,0.9714999794960022kW
2022-01-29T18:00:00-08:00 Los_Angeles,0kW
2022-01-29T19:00:00-08:00 Los_Angeles,0.9826666712760925kW
2022-01-29T20:00:00-08:00 Los_Angeles,0kW
2022-01-29T21:00:00-08:00 Los_Angeles,0kW
2022-01-29T22:00:00-08:00 Los_Angeles,2.5236665308475494kW
2022-01-29T23:00:00-08:00 Los_Angeles,0.35733333230018616kW
2022-01-30T00:00:00-08:00 Los_Angeles,0kW
2022-01-30T01:00:00-08:00 Los_Angeles,0kW
2022-01-30T02:00:00-08:00 Los_Angeles,0kW
2022-01-30T03:00:00-08:00 Los_Angeles,0kW
2022-01-30T04:00:00-08:00 Los_Angeles,0kW
2022-01-30T05:00:00-08:00 Los_Angeles,0kW
2022-01-30T06:00:00-08:00 Los_Angeles,0kW
2022-01-30T07:00:00-08:00 Los_Angeles,0kW
2022-01-30T08:00:00-08:00 Los_Angeles,0kW
2022-01-30T09:00:00-08:00 Los_Angeles,0kW
2022-01-30T10:00:00-08:00 Los_Angeles,0kW
2022-01-30T11:00:00-08:00 Los_Angeles,0kW
2022-01-30T12:00:00-08:00 Los_Angeles,0kW
2022-01-30T13:00:00-08:00 Los_Angeles,0kW
2022-01-30T14:00:00-08:00 Los_Angeles,0kW
2022-01-30T15:00:00-08:00 Los_Angeles,0kW
2022-01-30T16:00:00-08:00 Los_Angeles,0kW
2022-01-30T17:00:00-08:00 Los_Angeles,0kW
2022-01-30T18:00:00-08:00 Los_Angeles,0kW
2022-01-30T19:00:00-08:00 Los_Angeles,0kW
2022-01-30T20:00:00-08:00 Los_Angeles,0kW
2022-01-30T21:00:00-08:00 Los_Angeles,0kW
2022-01-30T22:00:00-08:00 Los_Angeles,0kW
2022-01-30T23:00:00-08:00 Los_Angeles,0kW
2022-01-31T00:00:00-08:00 Los_Angeles,0kW
2022-01-31T01:00:00-08:00 Los_Angeles,0kW
2022-01-31T02:00:00-08:00 Los_Angeles,0kW
2022-01-31T03:00:00-08:00 Los_Angeles,0kW
2022-01-31T04:00:00-08:00 Los_Angeles,0kW
2022-01-31T05:00:00-08:00 Los_Angeles,0kW
2022-01-31T06:00:00-08:00 Los_Angeles,0kW
2022-01-31T07:00:00-08:00 Los_Angeles,22.925166368484497kW
2022-01-31T08:00:00-08:00 Los_Angeles,23.59516668319702kW
2022-01-31T09:00:00-08:00 Los_Angeles,22.958666801452637kW
2022-01-31T10:00:00-08:00 Los_Angeles,22.19933319091797kW
2022-01-31T11:00:00-08:00 Los_Angeles,23.003333568572998kW
2022-01-31T12:00:00-08:00 Los_Angeles,23.170833587646484kW
2022-01-31T13:00:00-08:00 Los_Angeles,23.10383367538452kW
2022-01-31T14:00:00-08:00 Los_Angeles,23.170833587646484kW
2022-01-31T15:00:00-08:00 Los_Angeles,23.26016664505005kW
2022-01-31T16:00:00-08:00 Los_Angeles,23.237833499908447kW
2022-01-31T17:00:00-08:00 Los_Angeles,23.31599998474121kW
2022-01-31T18:00:00-08:00 Los_Angeles,23.360666751861572kW
2022-01-31T19:00:00-08:00 Los_Angeles,23.24899959564209kW
2022-01-31T20:00:00-08:00 Los_Angeles,23.32716655731201kW
2022-01-31T21:00:00-08:00 Los_Angeles,23.416500568389893kW
2022-01-31T22:00:00-08:00 Los_Angeles,16.705333709716797kW
2022-01-31T23:00:00-08:00 Los_Angeles,0kW
2022-02-01T00:00:00-08:00 Los_Angeles,0kW
2022-02-01T01:00:00-08:00 Los_Angeles,0kW
2022-02-01T02:00:00-08:00 Los_Angeles,0kW
2022-02-01T03:00:00-08:00 Los_Angeles,0kW
2022-02-01T04:00:00-08:00 Los_Angeles,0kW
2022-02-01T05:00:00-08:00 Los_Angeles,0kW
2022-02-01T06:00:00-08:00 Los_Angeles,0kW
2022-02-01T07:00:00-08:00 Los_Angeles,23.438833117485046kW
2022-02-01T08:00:00-08:00 Los_Angeles,23.338333129882812kW
2022-02-01T09:00:00-08:00 Los_Angeles,22.48966693878174kW
2022-02-01T10:00:00-08:00 Los_Angeles,22.914000034332275kW
2022-02-01T11:00:00-08:00 Los_Angeles,23.371833324432373kW
2022-02-01T12:00:00-08:00 Los_Angeles,23.282500743865967kW
2022-02-01T13:00:00-08:00 Los_Angeles,23.48349952697754kW
2022-02-01T14:00:00-08:00 Los_Angeles,23.360666751861572kW
2022-02-01T15:00:00-08:00 Los_Angeles,23.5281662940979kW
2022-02-01T16:00:00-08:00 Los_Angeles,23.617499828338623kW
2022-02-01T17:00:00-08:00 Los_Angeles,23.583999633789062kW
2022-02-01T18:00:00-08:00 Los_Angeles,23.572832584381104kW
2022-02-01T19:00:00-08:00 Los_Angeles,23.37183380126953kW
2022-02-01T20:00:00-08:00 Los_Angeles,23.405333518981934kW
2022-02-01T21:00:00-08:00 Los_Angeles,23.24899959564209kW
2022-02-01T22:00:00-08:00 Los_Angeles,12.953333377838135kW
2022-02-01T23:00:00-08:00 Los_Angeles,0kW
2022-02-02T00:00:00-08:00 Los_Angeles,0kW
2022-02-02T01:00:00-08:00 Los_Angeles,0kW
2022-02-02T02:00:00-08:00 Los_Angeles,0kW
2022-02-02T03:00:00-08:00 Los_Angeles,0kW
2022-02-02T04:00:00-08:00 Los_Angeles,0kW
2022-02-02T05:00:00-08:00 Los_Angeles,0kW
2022-02-02T06:00:00-08:00 Los_Angeles,0kW
2022-02-02T07:00:00-08:00 Los_Angeles,22.75766682624817kW
2022-02-02T08:00:00-08:00 Los_Angeles,22.835833072662354kW
2022-02-02T09:00:00-08:00 Los_Angeles,22.5343337059021kW
2022-02-02T10:00:00-08:00 Los_Angeles,22.668333530426025kW
2022-02-02T11:00:00-08:00 Los_Angeles,23.182000160217285kW
2022-02-02T12:00:00-08:00 Los_Angeles,23.003333568572998kW
2022-02-02T13:00:00-08:00 Los_Angeles,23.204333305358887kW
2022-02-02T14:00:00-08:00 Los_Angeles,23.26016616821289kW
2022-02-02T15:00:00-08:00 Los_Angeles,23.193166732788086kW
2022-02-02T16:00:00-08:00 Los_Angeles,23.181999683380127kW
2022-02-02T17:00:00-08:00 Los_Angeles,22.858166694641113kW
2022-02-02T18:00:00-08:00 Los_Angeles,22.86933422088623kW
2022-02-02T19:00:00-08:00 Los_Angeles,22.869333267211914kW
2022-02-02T20:00:00-08:00 Los_Angeles,23.092666625976562kW
2022-02-02T21:00:00-08:00 Los_Angeles,22.914000034332275kW
2022-02-02T22:00:00-08:00 Los_Angeles,15.130833148956299kW
2022-02-02T23:00:00-08:00 Los_Angeles,0kW
2022-02-03T00:00:00-08:00 Los_Angeles,0kW
2022-02-03T01:00:00-08:00 Los_Angeles,0kW
2022-02-03T02:00:00-08:00 Los_Angeles,0kW
2022-02-03T03:00:00-08:00 Los_Angeles,0kW
2022-02-03T04:00:00-08:00 Los_Angeles,0kW
2022-02-03T05:00:00-08:00 Los_Angeles,0kW
2022-02-03T06:00:00-08:00 Los_Angeles,0kW
2022-02-03T07:00:00-08:00 Los_Angeles,21.06033332645893kW
2022-02-03T08:00:00-08:00 Los_Angeles,23.103833198547363kW
2022-02-03T09:00:00-08:00 Los_Angeles,22.634833335876465kW
2022-02-03T10:00:00-08:00 Los_Angeles,22.969833850860596kW
2022-02-03T11:00:00-08:00 Los_Angeles,23.33833408355713kW
2022-02-03T12:00:00-08:00 Los_Angeles,23.61750030517578kW
2022-02-03T13:00:00-08:00 Los_Angeles,23.517000198364258kW
2022-02-03T14:00:00-08:00 Los_Angeles,23.5058331489563kW
2022-02-03T15:00:00-08:00 Los_Angeles,23.684500217437744kW
2022-02-03T16:00:00-08:00 Los_Angeles,23.79616641998291kW
2022-02-03T17:00:00-08:00 Los_Angeles,23.617499828338623kW
2022-02-03T18:00:00-08:00 Los_Angeles,23.617499828338623kW
2022-02-03T19:00:00-08:00 Los_Angeles,23.37183380126953kW
2022-02-03T20:00:00-08:00 Los_Angeles,23.31599998474121kW
2022-02-03T21:00:00-08:00 Los_Angeles,23.360666751861572kW
2022-02-03T22:00:00-08:00 Los_Angeles,15.599833488464355kW
2022-02-03T23:00:00-08:00 Los_Angeles,0kW
2022-02-04T00:00:00-08:00 Los_Angeles,0kW
2022-02-04T01:00:00-08:00 Los_Angeles,0kW
2022-02-04T02:00:00-08:00 Los_Angeles,0kW
2022-02-04T03:00:00-08:00 Los_Angeles,0kW
2022-02-04T04:00:00-08:00 Los_Angeles,0kW
2022-02-04T05:00:00-08:00 Los_Angeles,0kW
2022-02-04T06:00:00-08:00 Los_Angeles,0kW
2022-02-04T07:00:00-08:00 Los_Angeles,21.629833817481995kW
2022-02-04T08:00:00-08:00 Los_Angeles,23.182000160217285kW
2022-02-04T09:00:00-08:00 Los_Angeles,22.489667415618896kW
2022-02-04T10:00:00-08:00 Los_Angeles,22.668333530426025kW
2022-02-04T11:00:00-08:00 Los_Angeles,23.23783302307129kW
2022-02-04T12:00:00-08:00 Los_Angeles,23.159666538238525kW
2022-02-04T13:00:00-08:00 Los_Angeles,23.539333820343018kW
2022-02-04T14:00:00-08:00 Los_Angeles,23.606333255767822kW
2022-02-04T15:00:00-08:00 Los_Angeles,23.56166648864746kW
2022-02-04T16:00:00-08:00 Los_Angeles,23.673333168029785kW
2022-02-04T17:00:00-08:00 Los_Angeles,23.5169997215271kW
2022-02-04T18:00:00-08:00 Los_Angeles,23.31600046157837kW
2022-02-04T19:00:00-08:00 Los_Angeles,23.092666625976562kW
2022-02-04T20:00:00-08:00 Los_Angeles,22.981000423431396kW
2022-02-04T21:00:00-08:00 Los_Angeles,22.96983289718628kW
2022-02-04T22:00:00-08:00 Los_Angeles,13.120833277702332kW
2022-02-04T23:00:00-08:00 Los_Angeles,0kW
2022-02-05T00:00:00-08:00 Los_Angeles,0kW
2022-02-05T01:00:00-08:00 Los_Angeles,0kW
2022-02-05T02:00:00-08:00 Los_Angeles,0kW
2022-02-05T03:00:00-08:00 Los_Angeles,0kW
2022-02-05T04:00:00-08:00 Los_Angeles,0kW
2022-02-05T05:00:00-08:00 Los_Angeles,0kW
2022-02-05T06:00:00-08:00 Los_Angeles,0kW
2022-02-05T07:00:00-08:00 Los_Angeles,0kW
2022-02-05T08:00:00-08:00 Los_Angeles,0kW
2022-02-05T09:00:00-08:00 Los_Angeles,0kW
2022-02-05T10:00:00-08:00 Los_Angeles,0kW
2022-02-05T11:00:00-08:00 Los_Angeles,0kW
2022-02-05T12:00:00-08:00 Los_Angeles,0kW
2022-02-05T13:00:00-08:00 Los_Angeles,0kW
2022-02-05T14:00:00-08:00 Los_Angeles,5.851333141326904kW
2022-02-05T15:00:00-08:00 Los_Angeles,0kW
2022-02-05T16:00:00-08:00 Los_Angeles,0kW
2022-02-05T17:00:00-08:00 Los_Angeles,0kW
2022-02-05T18:00:00-08:00 Los_Angeles,1.9876666069030762kW
2022-02-05T19:00:00-08:00 Los_Angeles,0kW
2022-02-05T20:00:00-08:00 Los_Angeles,0kW
2022-02-05T21:00:00-08:00 Los_Angeles,0kW
2022-02-05T22:00:00-08:00 Los_Angeles,0kW
2022-02-05T23:00:00-08:00 Los_Angeles,0kW
2022-02-06T00:00:00-08:00 Los_Angeles,0kW
2022-02-06T01:00:00-08:00 Los_Angeles,0kW
